raceId,driverId,stop,lap,time,duration,time_hours,time_mins,time_secs,duration_seconds,duration_minutes,duration_seconds_remainder
841,153,1,1,17:05:23,26.898,17,5,23,26.898,0.0,26.898
841,30,1,1,17:05:52,25.021,17,5,52,25.021,0.0,25.021
841,17,1,11,17:20:48,23.426,17,20,48,23.426,0.0,23.426
841,4,1,12,17:22:34,23.251,17,22,34,23.251,0.0,23.251
841,13,1,13,17:24:10,23.842,17,24,10,23.842,0.0,23.842
841,22,1,13,17:24:29,23.643,17,24,29,23.643,0.0,23.643
841,20,1,14,17:25:17,22.603,17,25,17,22.603,0.0,22.603
841,814,1,14,17:26:03,24.863,17,26,3,24.863,0.0,24.863
841,816,1,14,17:26:50,25.259,17,26,50,25.259,0.0,25.259
841,67,1,15,17:27:34,25.342,17,27,34,25.342,0.0,25.342
841,2,1,15,17:27:41,22.994,17,27,41,22.994,0.0,22.994
841,1,1,16,17:28:24,23.227,17,28,24,23.227,0.0,23.227
841,808,1,16,17:28:39,24.535,17,28,39,24.535,0.0,24.535
841,3,1,16,17:29:00,23.716,17,29,0,23.716,0.0,23.716
841,155,1,16,17:29:06,24.064,17,29,6,24.064,0.0,24.064
841,16,1,16,17:29:08,25.978,17,29,8,25.978,0.0,25.978
841,15,1,16,17:29:49,24.899,17,29,49,24.899,0.0,24.899
841,18,1,17,17:30:24,16.867,17,30,24,16.867,0.0,16.867
841,153,2,17,17:31:06,24.463,17,31,6,24.463,0.0,24.463
841,5,1,17,17:31:11,24.865,17,31,11,24.865,0.0,24.865
841,30,2,17,17:32:08,23.988,17,32,8,23.988,0.0,23.988
841,10,1,18,17:33:02,23.792,17,33,2,23.792,0.0,23.792
841,18,2,19,17:33:53,23.303,17,33,53,23.303,0.0,23.303
841,815,1,23,17:40:27,23.438,17,40,27,23.438,0.0,23.438
841,22,2,23,17:40:45,37.856,17,40,45,37.856,0.0,37.856
841,17,2,26,17:44:29,22.520,17,44,29,22.52,0.0,22.52
841,4,2,27,17:46:04,24.733,17,46,4,24.733,0.0,24.733
841,22,3,28,17:49:07,16.892,17,49,7,16.892,0.0,16.892
841,67,2,29,17:49:47,23.100,17,49,47,23.1,0.0,23.1
841,2,2,30,17:51:32,25.098,17,51,32,25.098,0.0,25.098
841,13,2,31,17:52:28,24.500,17,52,28,24.5,0.0,24.5
841,155,2,32,17:54:21,24.192,17,54,21,24.192,0.0,24.192
841,20,2,36,17:59:17,24.036,17,59,17,24.036,0.0,24.036
841,1,2,36,17:59:29,23.199,17,59,29,23.199,0.0,23.199
841,153,3,35,17:59:45,26.348,17,59,45,26.348,0.0,26.348
841,808,2,36,17:59:47,25.683,17,59,47,25.683,0.0,25.683
841,814,2,36,18:00:48,24.332,18,0,48,24.332,0.0,24.332
841,18,3,37,18:01:49,22.681,18,1,49,22.681,0.0,22.681
841,16,2,37,18:02:15,23.871,18,2,15,23.871,0.0,23.871
841,15,2,37,18:03:55,24.848,18,3,55,24.848,0.0,24.848
841,816,2,38,18:06:53,26.446,18,6,53,26.446,0.0,26.446
841,17,3,41,18:07:37,26.230,18,7,37,26.23,0.0,26.23
841,22,4,40,18:08:03,26.309,18,8,3,26.309,0.0,26.309
841,4,3,42,18:09:08,24.181,18,9,8,24.181,0.0,24.181
841,13,3,48,18:18:54,24.095,18,18,54,24.095,0.0,24.095
842,16,1,3,16:09:07,31.694,16,9,7,31.694,0.0,31.694
842,22,1,3,16:10:04,32.978,16,10,4,32.978,0.0,32.978
842,17,1,10,16:21:21,22.572,16,21,21,22.572,0.0,22.572
842,814,1,11,16:23:16,22.773,16,23,16,22.773,0.0,22.773
842,1,1,12,16:24:40,22.552,16,24,40,22.552,0.0,22.552
842,20,1,13,16:26:17,23.019,16,26,17,23.019,0.0,23.019
842,2,1,13,16:26:28,23.900,16,26,28,23.9,0.0,23.9
842,18,1,13,16:26:29,22.400,16,26,29,22.4,0.0,22.4
842,13,1,13,16:26:30,29.224,16,26,30,29.224,0.0,29.224
842,15,1,13,16:27:03,25.516,16,27,3,25.516,0.0,25.516
842,4,1,14,16:28:15,23.152,16,28,15,23.152,0.0,23.152
842,30,1,14,16:28:34,22.576,16,28,34,22.576,0.0,22.576
842,808,1,15,16:30:10,23.182,16,30,10,23.182,0.0,23.182
842,67,1,15,16:30:23,23.280,16,30,23,23.28,0.0,23.28
842,3,1,15,16:30:37,24.967,16,30,37,24.967,0.0,24.967
842,5,1,15,16:30:37,29.084,16,30,37,29.084,0.0,29.084
842,153,1,16,16:32:25,23.584,16,32,25,23.584,0.0,23.584
842,16,2,16,16:32:31,22.046,16,32,31,22.046,0.0,22.046
842,155,1,17,16:33:53,23.280,16,33,53,23.28,0.0,23.28
842,815,1,17,16:34:14,23.597,16,34,14,23.597,0.0,23.597
842,10,1,17,16:34:28,24.617,16,34,28,24.617,0.0,24.617
842,816,1,17,16:34:39,26.252,16,34,39,26.252,0.0,26.252
842,24,1,17,16:34:56,27.815,16,34,56,27.815,0.0,27.815
842,22,2,17,16:35:41,24.502,16,35,41,24.502,0.0,24.502
842,67,2,20,16:39:30,29.843,16,39,30,29.843,0.0,29.843
842,17,2,22,16:42:37,21.991,16,42,37,21.991,0.0,21.991
842,18,2,23,16:44:11,22.471,16,44,11,22.471,0.0,22.471
842,1,2,24,16:45:48,22.611,16,45,48,22.611,0.0,22.611
842,814,2,24,16:46:20,22.419,16,46,20,22.419,0.0,22.419
842,20,2,25,16:47:27,21.893,16,47,27,21.893,0.0,21.893
842,4,2,26,16:49:19,23.894,16,49,19,23.894,0.0,23.894
842,2,2,26,16:49:31,23.221,16,49,31,23.221,0.0,23.221
842,13,2,27,16:51:17,22.541,16,51,17,22.541,0.0,22.541
842,808,2,27,16:51:25,22.680,16,51,25,22.68,0.0,22.68
842,30,2,28,16:53:26,22.261,16,53,26,22.261,0.0,22.261
842,3,2,29,16:55:28,22.577,16,55,28,22.577,0.0,22.577
842,17,3,32,17:00:01,22.069,17,0,1,22.069,0.0,22.069
842,153,2,32,17:00:55,22.888,17,0,55,22.888,0.0,22.888
842,16,3,32,17:00:56,22.550,17,0,56,22.55,0.0,22.55
842,67,3,32,17:01:03,27.439,17,1,3,27.439,0.0,27.439
842,5,2,34,17:04:41,23.336,17,4,41,23.336,0.0,23.336
842,10,2,34,17:05:19,24.429,17,5,19,24.429,0.0,24.429
842,816,2,35,17:07:20,24.416,17,7,20,24.416,0.0,24.416
842,155,2,36,17:07:26,23.442,17,7,26,23.442,0.0,23.442
842,1,3,37,17:08:28,25.382,17,8,28,25.382,0.0,25.382
842,814,3,37,17:09:21,23.977,17,9,21,23.977,0.0,23.977
842,18,3,38,17:10:13,22.483,17,10,13,22.483,0.0,22.483
842,13,3,38,17:10:28,22.893,17,10,28,22.893,0.0,22.893
842,2,3,39,17:12:09,22.602,17,12,9,22.602,0.0,22.602
842,24,2,38,17:13:32,26.554,17,13,32,26.554,0.0,26.554
842,3,3,40,17:15:05,22.526,17,15,5,22.526,0.0,22.526
842,20,3,41,17:15:08,22.313,17,15,8,22.313,0.0,22.313
842,4,3,41,17:15:25,23.812,17,15,25,23.812,0.0,23.812
842,30,3,42,17:18:08,22.227,17,18,8,22.227,0.0,22.227
842,17,4,43,17:19:10,22.161,17,19,10,22.161,0.0,22.161
842,808,3,44,17:21:08,28.694,17,21,8,28.694,0.0,28.694
842,4,4,46,17:24:24,27.182,17,24,24,27.182,0.0,27.182
842,24,3,44,17:25:07,38.823,17,25,7,38.823,0.0,38.823
842,1,4,52,17:34:48,22.466,17,34,48,22.466,0.0,22.466
843,153,1,9,15:19:36,22.419,15,19,36,22.419,0.0,22.419
843,24,1,9,15:20:00,14.160,15,20,0,14.16,0.0,14.16
843,30,1,10,15:21:12,20.522,15,21,12,20.522,0.0,20.522
843,17,1,10,15:21:27,23.442,15,21,27,23.442,0.0,23.442
843,813,1,10,15:21:35,23.160,15,21,35,23.16,0.0,23.16
843,814,1,11,15:22:57,21.989,15,22,57,21.989,0.0,21.989
843,3,1,12,15:24:32,20.771,15,24,32,20.771,0.0,20.771
843,67,1,12,15:24:56,22.010,15,24,56,22.01,0.0,22.01
843,18,1,14,15:27:59,23.779,15,27,59,23.779,0.0,23.779
843,20,1,14,15:28:00,21.995,15,28,0,21.995,0.0,21.995
843,155,1,14,15:28:17,21.855,15,28,17,21.855,0.0,21.855
843,13,1,15,15:29:47,21.624,15,29,47,21.624,0.0,21.624
843,1,1,15,15:29:49,20.878,15,29,49,20.878,0.0,20.878
843,16,1,15,15:30:01,20.989,15,30,1,20.989,0.0,20.989
843,4,1,16,15:31:34,22.524,15,31,34,22.524,0.0,22.524
843,815,1,16,15:31:55,21.473,15,31,55,21.473,0.0,21.473
843,22,1,16,15:32:01,21.709,15,32,1,21.709,0.0,21.709
843,67,2,16,15:32:19,24.722,15,32,19,24.722,0.0,24.722
843,10,1,16,15:32:33,22.683,15,32,33,22.683,0.0,22.683
843,808,1,17,15:33:36,21.981,15,33,36,21.981,0.0,21.981
843,2,1,18,15:35:28,22.216,15,35,28,22.216,0.0,22.216
843,5,1,19,15:37:31,22.485,15,37,31,22.485,0.0,22.485
843,15,1,20,15:39:24,23.029,15,39,24,23.029,0.0,23.029
843,816,1,20,15:39:50,22.901,15,39,50,22.901,0.0,22.901
843,24,2,21,15:42:05,24.467,15,42,5,24.467,0.0,24.467
843,39,1,23,15:45:28,26.049,15,45,28,26.049,0.0,26.049
843,18,2,24,15:45:35,20.758,15,45,35,20.758,0.0,20.758
843,3,2,25,15:47:13,22.005,15,47,13,22.005,0.0,22.005
843,1,2,25,15:47:20,20.533,15,47,20,20.533,0.0,20.533
843,17,2,25,15:47:44,21.132,15,47,44,21.132,0.0,21.132
843,813,2,25,15:48:09,22.062,15,48,9,22.062,0.0,22.062
843,30,2,26,15:49:15,21.964,15,49,15,21.964,0.0,21.964
843,10,2,28,15:54:22,21.908,15,54,22,21.908,0.0,21.908
843,16,2,30,15:56:26,21.058,15,56,26,21.058,0.0,21.058
843,155,2,30,15:56:28,21.936,15,56,28,21.936,0.0,21.936
843,2,2,30,15:56:29,21.821,15,56,29,21.821,0.0,21.821
843,20,2,31,15:57:37,21.533,15,57,37,21.533,0.0,21.533
843,4,2,32,15:59:39,21.251,15,59,39,21.251,0.0,21.251
843,814,2,32,15:59:51,21.218,15,59,51,21.218,0.0,21.218
843,13,2,33,16:01:04,21.168,16,1,4,21.168,0.0,21.168
843,67,3,33,16:02:13,21.928,16,2,13,21.928,0.0,21.928
843,816,2,34,16:05:10,22.802,16,5,10,22.802,0.0,22.802
843,22,2,35,16:05:24,21.481,16,5,24,21.481,0.0,21.481
843,815,2,36,16:06:55,23.397,16,6,55,23.397,0.0,23.397
843,18,3,37,16:08:00,21.237,16,8,0,21.237,0.0,21.237
843,808,2,37,16:08:34,22.005,16,8,34,22.005,0.0,22.005
843,1,3,38,16:09:38,20.567,16,9,38,20.567,0.0,20.567
843,3,3,39,16:11:19,20.720,16,11,19,20.72,0.0,20.72
843,30,3,39,16:11:49,21.400,16,11,49,21.4,0.0,21.4
843,17,3,40,16:13:29,21.091,16,13,29,21.091,0.0,21.091
843,10,3,39,16:14:17,33.827,16,14,17,33.827,0.0,33.827
843,5,2,40,16:14:27,21.890,16,14,27,21.89,0.0,21.89
843,813,3,40,16:14:36,27.620,16,14,36,27.62,0.0,27.62
843,15,2,42,16:18:14,22.260,16,18,14,22.26,0.0,22.26
843,24,3,45,16:25:39,23.499,16,25,39,23.499,0.0,23.499
843,16,3,47,16:26:24,28.708,16,26,24,28.708,0.0,28.708
843,815,3,48,16:28:01,13.900,16,28,1,13.9,0.0,13.9
843,815,4,50,16:31:39,28.845,16,31,39,28.845,0.0,28.845
844,815,1,1,15:05:18,29.270,15,5,18,29.27,0.0,29.27
844,30,1,2,15:06:35,30.182,15,6,35,30.182,0.0,30.182
844,808,1,8,15:16:06,21.422,15,16,6,21.422,0.0,21.422
844,13,1,9,15:17:37,22.022,15,17,37,22.022,0.0,22.022
844,1,1,9,15:17:38,20.833,15,17,38,20.833,0.0,20.833
844,67,1,9,15:17:47,21.769,15,17,47,21.769,0.0,21.769
844,17,1,10,15:19:04,21.050,15,19,4,21.05,0.0,21.05
844,4,1,10,15:19:05,21.308,15,19,5,21.308,0.0,21.308
844,3,1,10,15:19:09,22.573,15,19,9,22.573,0.0,22.573
844,2,1,10,15:19:16,22.300,15,19,16,22.3,0.0,22.3
844,22,1,10,15:19:20,22.717,15,19,20,22.717,0.0,22.717
844,16,1,10,15:19:22,21.649,15,19,22,21.649,0.0,21.649
844,20,1,11,15:20:32,20.623,15,20,32,20.623,0.0,20.623
844,814,1,11,15:21:00,20.775,15,21,0,20.775,0.0,20.775
844,813,1,11,15:21:09,23.881,15,21,9,23.881,0.0,23.881
844,18,1,13,15:23:57,21.368,15,23,57,21.368,0.0,21.368
844,155,1,13,15:24:09,21.820,15,24,9,21.82,0.0,21.82
844,153,1,13,15:24:25,22.713,15,24,25,22.713,0.0,22.713
844,15,1,13,15:24:28,23.066,15,24,28,23.066,0.0,23.066
844,30,2,14,15:26:02,20.907,15,26,2,20.907,0.0,20.907
844,39,1,14,15:26:26,27.353,15,26,26,27.353,0.0,27.353
844,5,1,15,15:27:42,22.854,15,27,42,22.854,0.0,22.854
844,24,1,15,15:28:03,24.634,15,28,3,24.634,0.0,24.634
844,815,2,16,15:29:30,22.895,15,29,30,22.895,0.0,22.895
844,816,1,16,15:29:37,22.779,15,29,37,22.779,0.0,22.779
844,24,2,16,15:30:57,56.611,15,30,57,56.611,0.0,56.611
844,808,2,19,15:33:42,21.323,15,33,42,21.323,0.0,21.323
844,1,2,20,15:35:09,21.075,15,35,9,21.075,0.0,21.075
844,17,2,21,15:36:27,20.421,15,36,27,20.421,0.0,20.421
844,3,2,22,15:38:24,20.927,15,38,24,20.927,0.0,20.927
844,2,2,22,15:38:25,21.919,15,38,25,21.919,0.0,21.919
844,4,2,23,15:39:35,21.732,15,39,35,21.732,0.0,21.732
844,13,2,23,15:39:58,21.322,15,39,58,21.322,0.0,21.322
844,67,2,23,15:40:07,22.128,15,40,7,22.128,0.0,22.128
844,155,2,23,15:40:15,23.455,15,40,15,23.455,0.0,23.455
844,22,2,24,15:41:43,22.868,15,41,43,22.868,0.0,22.868
844,814,2,24,15:41:50,20.930,15,41,50,20.93,0.0,20.93
844,20,2,25,15:42:31,20.112,15,42,31,20.112,0.0,20.112
844,16,2,25,15:43:21,21.084,15,43,21,21.084,0.0,21.084
844,813,2,25,15:43:41,22.555,15,43,41,22.555,0.0,22.555
844,15,2,25,15:43:47,22.862,15,43,47,22.862,0.0,22.862
844,18,2,26,15:44:37,22.639,15,44,37,22.639,0.0,22.639
844,39,2,27,15:47:59,24.962,15,47,59,24.962,0.0,24.962
844,153,2,29,15:49:46,21.826,15,49,46,21.826,0.0,21.826
844,30,3,30,15:51:13,20.379,15,51,13,20.379,0.0,20.379
844,5,2,31,15:53:27,21.633,15,53,27,21.633,0.0,21.633
844,814,3,32,15:54:38,20.887,15,54,38,20.887,0.0,20.887
844,815,3,32,15:54:42,22.365,15,54,42,22.365,0.0,22.365
844,3,3,33,15:55:49,20.949,15,55,49,20.949,0.0,20.949
844,1,3,34,15:57:04,35.688,15,57,4,35.688,0.0,35.688
844,816,2,33,15:57:20,24.837,15,57,20,24.837,0.0,24.837
844,808,3,34,15:57:21,21.838,15,57,21,21.838,0.0,21.838
844,13,3,34,15:57:22,23.471,15,57,22,23.471,0.0,23.471
844,17,3,35,15:58:20,20.843,15,58,20,20.843,0.0,20.843
844,4,3,36,15:59:49,21.702,15,59,49,21.702,0.0,21.702
844,2,3,36,16:00:31,20.872,16,0,31,20.872,0.0,20.872
844,24,3,35,16:02:57,25.125,16,2,57,25.125,0.0,25.125
844,155,3,38,16:03:58,22.456,16,3,58,22.456,0.0,22.456
844,18,3,39,16:05:05,21.417,16,5,5,21.417,0.0,21.417
844,153,3,39,16:05:31,21.986,16,5,31,21.986,0.0,21.986
844,20,3,40,16:05:46,20.385,16,5,46,20.385,0.0,20.385
844,15,3,39,16:06:10,22.219,16,6,10,22.219,0.0,22.219
844,67,3,40,16:06:48,22.032,16,6,48,22.032,0.0,22.032
844,22,3,40,16:07:01,21.687,16,7,1,21.687,0.0,21.687
844,16,3,40,16:07:05,21.006,16,7,5,21.006,0.0,21.006
844,24,4,37,16:07:22,43.603,16,7,22,43.603,0.0,43.603
844,813,3,41,16:09:04,21.827,16,9,4,21.827,0.0,21.827
844,815,4,42,16:10:21,21.715,16,10,21,21.715,0.0,21.715
844,3,4,44,16:12:55,20.308,16,12,55,20.308,0.0,20.308
844,814,4,44,16:13:28,21.403,16,13,28,21.403,0.0,21.403
844,17,4,45,16:13:49,22.087,16,13,49,22.087,0.0,22.087
844,808,4,45,16:14:37,21.662,16,14,37,21.662,0.0,21.662
844,30,4,45,16:14:46,20.597,16,14,46,20.597,0.0,20.597
844,4,4,46,16:15:17,21.379,16,15,17,21.379,0.0,21.379
844,813,4,45,16:15:30,13.925,16,15,30,13.925,0.0,13.925
844,1,4,46,16:15:51,22.041,16,15,51,22.041,0.0,22.041
844,2,4,46,16:16:10,21.884,16,16,10,21.884,0.0,21.884
844,13,4,46,16:16:13,26.685,16,16,13,26.685,0.0,26.685
844,20,4,47,16:16:40,20.489,16,16,40,20.489,0.0,20.489
844,39,3,45,16:17:26,24.474,16,17,26,24.474,0.0,24.474
844,5,3,53,16:28:36,23.114,16,28,36,23.114,0.0,23.114
844,153,4,55,16:30:31,21.931,16,30,31,21.931,0.0,21.931
845,155,1,1,14:05:11,24.871,14,5,11,24.871,0.0,24.871
845,815,1,7,14:14:14,23.592,14,14,14,23.592,0.0,23.592
845,813,1,8,14:15:48,22.689,14,15,48,22.689,0.0,22.689
845,20,1,9,14:16:54,20.253,14,16,54,20.253,0.0,20.253
845,67,1,9,14:17:17,20.818,14,17,17,20.818,0.0,20.818
845,4,1,10,14:18:23,20.567,14,18,23,20.567,0.0,20.567
845,17,1,10,14:18:27,20.881,14,18,27,20.881,0.0,20.881
845,30,1,10,14:18:43,20.084,14,18,43,20.084,0.0,20.084
845,1,1,11,14:19:57,19.761,14,19,57,19.761,0.0,19.761
845,808,1,11,14:20:14,21.856,14,20,14,21.856,0.0,21.856
845,3,1,11,14:20:17,20.647,14,20,17,20.647,0.0,20.647
845,13,1,11,14:20:19,20.800,14,20,19,20.8,0.0,20.8
845,153,1,11,14:20:28,20.741,14,20,28,20.741,0.0,20.741
845,22,1,11,14:20:48,29.936,14,20,48,29.936,0.0,29.936
845,16,1,13,14:23:57,20.773,14,23,57,20.773,0.0,20.773
845,18,1,14,14:24:51,20.015,14,24,51,20.015,0.0,20.015
845,39,1,14,14:25:56,24.843,14,25,56,24.843,0.0,24.843
845,814,1,15,14:26:40,20.070,14,26,40,20.07,0.0,20.07
845,15,1,15,14:26:50,22.364,14,26,50,22.364,0.0,22.364
845,5,1,16,14:28:30,21.019,14,28,30,21.019,0.0,21.019
845,24,1,16,14:28:55,23.157,14,28,55,23.157,0.0,23.157
845,10,1,16,14:29:00,22.744,14,29,0,22.744,0.0,22.744
845,816,1,17,14:30:41,23.176,14,30,41,23.176,0.0,23.176
845,20,2,18,14:30:44,19.887,14,30,44,19.887,0.0,19.887
845,4,2,19,14:32:13,20.238,14,32,13,20.238,0.0,20.238
845,17,2,19,14:32:16,20.079,14,32,16,20.079,0.0,20.079
845,813,2,20,14:34:36,24.821,14,34,36,24.821,0.0,24.821
845,13,2,21,14:35:51,21.635,14,35,51,21.635,0.0,21.635
845,2,1,21,14:36:21,21.322,14,36,21,21.322,0.0,21.322
845,1,2,23,14:38:08,20.235,14,38,8,20.235,0.0,20.235
845,22,2,23,14:39:40,21.226,14,39,40,21.226,0.0,21.226
845,153,2,24,14:40:47,20.872,14,40,47,20.872,0.0,20.872
845,67,2,25,14:42:10,24.745,14,42,10,24.745,0.0,24.745
845,155,2,25,14:42:46,21.128,14,42,46,21.128,0.0,21.128
845,30,2,26,14:43:25,20.487,14,43,25,20.487,0.0,20.487
845,808,2,26,14:43:33,24.232,14,43,33,24.232,0.0,24.232
845,3,2,27,14:45:01,19.534,14,45,1,19.534,0.0,19.534
845,4,3,29,14:47:26,20.738,14,47,26,20.738,0.0,20.738
845,17,3,29,14:47:27,20.279,14,47,27,20.279,0.0,20.279
845,5,2,28,14:47:28,20.807,14,47,28,20.807,0.0,20.807
845,815,2,29,14:48:40,21.143,14,48,40,21.143,0.0,21.143
845,15,2,29,14:48:41,21.723,14,48,41,21.723,0.0,21.723
845,39,2,28,14:48:52,24.448,14,48,52,24.448,0.0,24.448
845,18,2,30,14:49:06,20.763,14,49,6,20.763,0.0,20.763
845,16,2,30,14:50:19,20.267,14,50,19,20.267,0.0,20.267
845,814,2,32,14:53:02,20.126,14,53,2,20.126,0.0,20.126
845,20,3,34,14:54:42,20.426,14,54,42,20.426,0.0,20.426
845,1,3,35,14:56:14,20.473,14,56,14,20.473,0.0,20.473
845,816,2,34,14:58:05,22.982,14,58,5,22.982,0.0,22.982
845,22,3,35,14:58:09,20.650,14,58,9,20.65,0.0,20.65
845,13,3,36,14:58:48,22.419,14,58,48,22.419,0.0,22.419
845,813,3,36,14:59:14,21.574,14,59,14,21.574,0.0,21.574
845,2,2,36,14:59:22,21.953,14,59,22,21.953,0.0,21.953
845,153,3,36,14:59:25,21.019,14,59,25,21.019,0.0,21.019
845,4,4,39,15:02:54,20.380,15,2,54,20.38,0.0,20.38
845,10,2,38,15:03:54,21.632,15,3,54,21.632,0.0,21.632
845,30,3,41,15:06:21,20.451,15,6,21,20.451,0.0,20.451
845,808,3,41,15:06:36,21.739,15,6,36,21.739,0.0,21.739
845,5,3,41,15:07:42,23.068,15,7,42,23.068,0.0,23.068
845,3,3,42,15:07:53,20.395,15,7,53,20.395,0.0,20.395
845,67,3,42,15:08:31,20.819,15,8,31,20.819,0.0,20.819
845,15,3,43,15:10:27,23.001,15,10,27,23.001,0.0,23.001
845,155,3,44,15:11:40,20.500,15,11,40,20.5,0.0,20.5
845,17,4,47,15:14:50,19.984,15,14,50,19.984,0.0,19.984
845,20,4,48,15:15:41,20.292,15,15,41,20.292,0.0,20.292
845,815,3,47,15:16:00,21.829,15,16,0,21.829,0.0,21.829
845,18,3,48,15:16:10,20.107,15,16,10,20.107,0.0,20.107
845,1,4,49,15:17:11,20.988,15,17,11,20.988,0.0,20.988
845,16,3,48,15:17:54,23.230,15,17,54,23.23,0.0,23.23
845,39,3,47,15:19:38,24.298,15,19,38,24.298,0.0,24.298
845,2,3,50,15:20:32,20.796,15,20,32,20.796,0.0,20.796
845,153,4,50,15:21:09,23.143,15,21,9,23.143,0.0,23.143
845,816,3,49,15:21:44,21.708,15,21,44,21.708,0.0,21.708
845,814,3,51,15:22:03,20.573,15,22,3,20.573,0.0,20.573
845,813,4,53,15:25:26,22.077,15,25,26,22.077,0.0,22.077
845,10,3,53,15:27:29,21.170,15,27,29,21.17,0.0,21.17
845,22,4,54,15:27:32,20.637,15,27,32,20.637,0.0,20.637
846,30,1,12,14:19:30,35.084,14,19,30,35.084,0.0,35.084
846,18,1,15,14:22:57,25.280,14,22,57,25.28,0.0,25.28
846,3,1,15,14:23:33,25.189,14,23,33,25.189,0.0,25.189
846,20,1,16,14:24:15,28.536,14,24,15,28.536,0.0,28.536
846,17,1,16,14:24:32,37.735,14,24,32,37.735,0.0,37.735
846,4,1,17,14:25:41,25.352,14,25,41,25.352,0.0,25.352
846,5,1,19,14:29:21,26.477,14,29,21,26.477,0.0,26.477
846,814,1,20,14:30:24,24.970,14,30,24,24.97,0.0,24.97
846,1,1,22,14:33:00,31.445,14,33,0,31.445,0.0,31.445
846,10,1,22,14:33:33,26.827,14,33,33,26.827,0.0,26.827
846,15,1,24,14:36:13,25.595,14,36,13,25.595,0.0,25.595
846,813,1,25,14:37:09,26.468,14,37,9,26.468,0.0,26.468
846,13,1,26,14:38:20,26.615,14,38,20,26.615,0.0,26.615
846,39,1,25,14:38:46,28.325,14,38,46,28.325,0.0,28.325
846,814,2,27,14:40:23,19.360,14,40,23,19.36,0.0,19.36
846,808,1,28,14:41:17,28.856,14,41,17,28.856,0.0,28.856
846,153,1,29,14:43:07,25.907,14,43,7,25.907,0.0,25.907
846,22,1,32,14:46:47,25.921,14,46,47,25.921,0.0,25.921
846,18,2,33,14:46:57,26.421,14,46,57,26.421,0.0,26.421
846,814,3,32,14:47:35,47.226,14,47,35,47.226,0.0,47.226
846,2,1,33,14:48:15,25.851,14,48,15,25.851,0.0,25.851
846,67,1,33,14:48:16,26.073,14,48,16,26.073,0.0,26.073
846,4,2,34,14:48:45,31.382,14,48,45,31.382,0.0,31.382
846,3,2,33,14:48:50,25.310,14,48,50,25.31,0.0,25.31
846,24,1,32,14:49:02,28.298,14,49,2,28.298,0.0,28.298
846,816,1,33,14:49:39,27.577,14,49,39,27.577,0.0,27.577
846,155,1,34,14:49:49,28.642,14,49,49,28.642,0.0,28.642
846,16,1,34,14:49:51,25.037,14,49,51,25.037,0.0,25.037
846,39,2,33,14:51:08,39.917,14,51,8,39.917,0.0,39.917
846,1,2,43,15:03:45,19.347,15,3,45,19.347,0.0,19.347
846,15,2,46,15:09:08,26.065,15,9,8,26.065,0.0,26.065
846,18,3,48,15:09:55,24.670,15,9,55,24.67,0.0,24.67
846,1,3,49,15:12:04,26.977,15,12,4,26.977,0.0,26.977
846,5,2,52,15:17:38,25.878,15,17,38,25.878,0.0,25.878
846,3,3,53,15:18:33,25.116,15,18,33,25.116,0.0,25.116
846,813,2,54,15:18:38,25.687,15,18,38,25.687,0.0,25.687
846,17,2,55,15:19:56,26.269,15,19,56,26.269,0.0,26.269
846,153,2,56,15:22:30,27.550,15,22,30,27.55,0.0,27.55
846,67,2,62,15:30:24,25.045,15,30,24,25.045,0.0,25.045
846,816,2,63,15:33:21,26.464,15,33,21,26.464,0.0,26.464
846,16,2,68,15:37:52,27.879,15,37,52,27.879,0.0,27.879
846,22,2,68,15:38:54,25.675,15,38,54,25.675,0.0,25.675
846,2,2,69,15:40:13,26.281,15,40,13,26.281,0.0,26.281
847,18,1,8,13:15:11,23.650,13,15,11,23.65,0.0,23.65
847,24,1,9,13:17:25,27.202,13,17,25,27.202,0.0,27.202
847,18,2,13,13:25:10,14.501,13,25,10,14.501,0.0,14.501
847,22,1,15,13:28:31,23.305,13,28,31,23.305,0.0,23.305
847,16,1,16,13:30:09,24.052,13,30,9,24.052,0.0,24.052
847,4,1,17,13:31:21,23.893,13,31,21,23.893,0.0,23.893
847,3,1,17,13:31:28,23.105,13,31,28,23.105,0.0,23.105
847,813,1,17,13:31:45,23.571,13,31,45,23.571,0.0,23.571
847,67,1,17,13:31:50,23.949,13,31,50,23.949,0.0,23.949
847,816,1,17,13:32:07,24.143,13,32,7,24.143,0.0,24.143
847,30,1,18,13:33:04,24.472,13,33,4,24.472,0.0,24.472
847,4,2,19,13:34:54,26.348,13,34,54,26.348,0.0,26.348
847,18,3,19,13:35:02,23.868,13,35,2,23.868,0.0,23.868
847,3,2,19,13:35:10,22.986,13,35,10,22.986,0.0,22.986
847,153,1,19,13:35:14,26.045,13,35,14,26.045,0.0,26.045
847,22,2,19,13:35:21,25.066,13,35,21,25.066,0.0,25.066
847,5,1,19,13:35:26,44.037,13,35,26,44.037,0.0,44.037
847,15,1,19,13:35:28,51.684,13,35,28,51.684,0.0,51.684
847,813,2,19,13:35:30,24.943,13,35,30,24.943,0.0,24.943
847,20,1,20,13:36:13,23.872,13,36,13,23.872,0.0,23.872
847,17,1,20,13:36:40,29.546,13,36,40,29.546,0.0,29.546
847,67,2,20,13:37:27,24.649,13,37,27,24.649,0.0,24.649
847,13,1,21,13:38:09,24.886,13,38,9,24.886,0.0,24.886
